CMDLINE C:\Users\Usuario\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 136.566406 1712633672.1052
MEM 136.566406 1712633672.2057
MEM 136.566406 1712633672.3064
MEM 136.566406 1712633672.4070
MEM 136.566406 1712633672.5073
MEM 136.566406 1712633672.6077
MEM 136.566406 1712633672.7081
MEM 136.566406 1712633672.8086
MEM 136.566406 1712633672.9091
MEM 136.566406 1712633673.0094
MEM 136.566406 1712633673.1097
MEM 136.566406 1712633673.2100
MEM 136.566406 1712633673.3103
MEM 136.566406 1712633673.4105
MEM 136.566406 1712633673.5107
MEM 136.566406 1712633673.6112
MEM 136.566406 1712633673.7118
MEM 136.566406 1712633673.8123
MEM 136.566406 1712633673.9125
MEM 136.566406 1712633674.0129
MEM 136.566406 1712633674.1133
MEM 136.566406 1712633674.2140
MEM 136.566406 1712633674.3146
MEM 136.566406 1712633674.4152
MEM 136.566406 1712633674.5155
MEM 136.566406 1712633674.6157
MEM 136.566406 1712633674.7163
MEM 136.566406 1712633674.8167
MEM 136.566406 1712633674.9171
MEM 136.566406 1712633675.0175
MEM 136.566406 1712633675.1178
MEM 136.566406 1712633675.2183
MEM 136.566406 1712633675.3188
MEM 136.566406 1712633675.4194
MEM 136.566406 1712633675.5198
MEM 136.566406 1712633675.6200
MEM 136.566406 1712633675.7207
MEM 136.566406 1712633675.8209
MEM 136.566406 1712633675.9214
MEM 136.566406 1712633676.0219
MEM 136.566406 1712633676.1221
MEM 136.566406 1712633676.2224
MEM 136.566406 1712633676.3230
MEM 136.566406 1712633676.4235
MEM 136.566406 1712633676.5237
MEM 136.566406 1712633676.6243
MEM 136.566406 1712633676.7244
MEM 136.566406 1712633676.8251
MEM 136.566406 1712633676.9255
MEM 136.566406 1712633677.0261
MEM 136.566406 1712633677.1263
MEM 136.566406 1712633677.2265
MEM 136.566406 1712633677.3269
MEM 136.566406 1712633677.4274
MEM 136.566406 1712633677.5279
MEM 136.566406 1712633677.6284
MEM 136.566406 1712633677.7287
MEM 136.566406 1712633677.8290
MEM 136.566406 1712633677.9291
MEM 136.566406 1712633678.0294
MEM 136.566406 1712633678.1300
MEM 136.566406 1712633678.2304
MEM 136.566406 1712633678.3308
MEM 136.566406 1712633678.4310
MEM 136.566406 1712633678.5313
MEM 136.566406 1712633678.6317
MEM 136.566406 1712633678.7323
MEM 136.628906 1712633678.8326
MEM 136.628906 1712633678.9330
MEM 136.628906 1712633679.0331
MEM 136.628906 1712633679.1335
MEM 136.628906 1712633679.2340
MEM 136.628906 1712633679.3343
MEM 136.628906 1712633679.4345
MEM 136.628906 1712633679.5351
MEM 136.628906 1712633679.6357
MEM 136.628906 1712633679.7363
MEM 136.628906 1712633679.8368
MEM 136.628906 1712633679.9369
MEM 136.628906 1712633680.0372
MEM 136.628906 1712633680.1376
MEM 136.628906 1712633680.2377
MEM 136.628906 1712633680.3379
MEM 136.628906 1712633680.4384
MEM 136.628906 1712633680.5385
MEM 136.628906 1712633680.6387
MEM 136.628906 1712633680.7390
MEM 136.628906 1712633680.8393
MEM 136.628906 1712633680.9398
MEM 136.628906 1712633681.0403
MEM 136.628906 1712633681.1408
MEM 136.628906 1712633681.2410
MEM 136.628906 1712633681.3416
MEM 136.628906 1712633681.4416
MEM 136.628906 1712633681.5419
MEM 136.628906 1712633681.6425
MEM 136.628906 1712633681.7429
MEM 136.628906 1712633681.8435
MEM 136.628906 1712633681.9437
MEM 136.628906 1712633682.0439
MEM 136.628906 1712633682.1443
MEM 136.628906 1712633682.2445
MEM 136.628906 1712633682.3447
MEM 136.628906 1712633682.4451
MEM 136.628906 1712633682.5457
MEM 136.628906 1712633682.6460
MEM 136.628906 1712633682.7463
MEM 136.628906 1712633682.8465
MEM 136.628906 1712633682.9471
MEM 136.628906 1712633683.0475
MEM 136.628906 1712633683.1481
MEM 136.628906 1712633683.2487
MEM 136.628906 1712633683.3488
MEM 136.628906 1712633683.4493
MEM 136.628906 1712633683.5497
MEM 136.628906 1712633683.6502
MEM 136.628906 1712633683.7505
MEM 136.628906 1712633683.8509
MEM 136.628906 1712633683.9513
MEM 136.628906 1712633684.0515
MEM 136.628906 1712633684.1522
MEM 136.628906 1712633684.2524
MEM 136.628906 1712633684.3529
MEM 136.628906 1712633684.4535
MEM 136.628906 1712633684.5538
MEM 136.628906 1712633684.6544
MEM 136.628906 1712633684.7548
MEM 136.628906 1712633684.8552
MEM 136.628906 1712633684.9556
MEM 136.628906 1712633685.0560
MEM 136.628906 1712633685.1563
MEM 136.628906 1712633685.2568
MEM 136.628906 1712633685.3573
MEM 136.628906 1712633685.4578
MEM 136.628906 1712633685.5582
MEM 136.628906 1712633685.6588
MEM 136.628906 1712633685.7589
MEM 136.628906 1712633685.8593
MEM 136.628906 1712633685.9598
MEM 136.628906 1712633686.0604
MEM 136.628906 1712633686.1610
MEM 136.628906 1712633686.2615
MEM 136.628906 1712633686.3618
MEM 136.628906 1712633686.4621
MEM 136.628906 1712633686.5625
MEM 136.628906 1712633686.6627
MEM 136.628906 1712633686.7629
MEM 136.628906 1712633686.8635
MEM 136.628906 1712633686.9640
MEM 136.628906 1712633687.0642
MEM 136.628906 1712633687.1644
MEM 136.628906 1712633687.2649
MEM 136.628906 1712633687.3651
MEM 136.628906 1712633687.4655
MEM 136.628906 1712633687.5661
MEM 136.628906 1712633687.6663
MEM 136.628906 1712633687.7669
MEM 136.628906 1712633687.8672
MEM 136.628906 1712633687.9674
MEM 136.628906 1712633688.0677
MEM 136.628906 1712633688.1680
MEM 136.628906 1712633688.2684
MEM 136.628906 1712633688.3686
MEM 136.628906 1712633688.4692
MEM 136.628906 1712633688.5697
MEM 136.628906 1712633688.6703
MEM 136.628906 1712633688.7705
MEM 136.628906 1712633688.8709
MEM 136.628906 1712633688.9715
MEM 136.628906 1712633689.0719
MEM 136.628906 1712633689.1726
MEM 136.628906 1712633689.2729
MEM 136.628906 1712633689.3733
MEM 136.628906 1712633689.4739
MEM 136.628906 1712633689.5744
MEM 136.628906 1712633689.6748
MEM 136.628906 1712633689.7753
MEM 136.628906 1712633689.8756
MEM 136.628906 1712633689.9759
MEM 136.628906 1712633690.0760
MEM 136.628906 1712633690.1765
MEM 136.628906 1712633690.2768
MEM 136.628906 1712633690.3771
MEM 136.628906 1712633690.4777
MEM 136.628906 1712633690.5781
MEM 136.628906 1712633690.6783
MEM 136.628906 1712633690.7788
MEM 136.628906 1712633690.8793
MEM 136.628906 1712633690.9796
MEM 136.628906 1712633691.0800
MEM 136.628906 1712633691.1804
MEM 136.628906 1712633691.2810
MEM 136.628906 1712633691.3813
MEM 136.628906 1712633691.4816
MEM 136.628906 1712633691.5819
MEM 136.628906 1712633691.6824
MEM 136.628906 1712633691.7825
MEM 136.628906 1712633691.8832
MEM 136.628906 1712633691.9834
MEM 136.628906 1712633692.0837
MEM 136.628906 1712633692.1841
MEM 136.628906 1712633692.2845
MEM 136.628906 1712633692.3849
MEM 136.628906 1712633692.4854
MEM 136.628906 1712633692.5855
MEM 136.628906 1712633692.6861
MEM 136.628906 1712633692.7865
MEM 136.628906 1712633692.8871
MEM 136.628906 1712633692.9874
MEM 136.628906 1712633693.0877
MEM 136.628906 1712633693.1882
MEM 136.628906 1712633693.2887
MEM 136.628906 1712633693.3890
MEM 136.628906 1712633693.4892
MEM 136.628906 1712633693.5896
MEM 136.628906 1712633693.6897
MEM 136.628906 1712633693.7900
MEM 136.628906 1712633693.8906
MEM 136.628906 1712633693.9907
MEM 136.628906 1712633694.0913
MEM 136.628906 1712633694.1917
MEM 136.628906 1712633694.2923
MEM 136.628906 1712633694.3926
MEM 136.628906 1712633694.4932
MEM 136.628906 1712633694.5936
MEM 136.628906 1712633694.6939
MEM 136.628906 1712633694.7944
MEM 136.628906 1712633694.8947
MEM 136.628906 1712633694.9952
MEM 136.628906 1712633695.0954
MEM 136.628906 1712633695.1959
MEM 136.628906 1712633695.2962
MEM 136.628906 1712633695.3964
MEM 136.628906 1712633695.4968
MEM 136.628906 1712633695.5970
MEM 136.628906 1712633695.6972
MEM 136.628906 1712633695.7974
MEM 136.628906 1712633695.8976
MEM 136.628906 1712633695.9980
MEM 136.628906 1712633696.0984
MEM 136.628906 1712633696.1988
MEM 136.628906 1712633696.2992
MEM 136.628906 1712633696.3996
MEM 136.628906 1712633696.4998
MEM 136.628906 1712633696.6000
MEM 136.628906 1712633696.7004
MEM 136.628906 1712633696.8008
MEM 136.628906 1712633696.9010
MEM 136.628906 1712633697.0015
MEM 136.628906 1712633697.1018
MEM 136.628906 1712633697.2022
MEM 136.628906 1712633697.3025
MEM 136.628906 1712633697.4030
MEM 136.628906 1712633697.5032
MEM 136.628906 1712633697.6037
MEM 136.628906 1712633697.7043
MEM 136.628906 1712633697.8046
MEM 136.628906 1712633697.9050
MEM 136.628906 1712633698.0054
MEM 136.628906 1712633698.1060
MEM 136.628906 1712633698.2064
MEM 136.628906 1712633698.3069
MEM 136.628906 1712633698.4072
MEM 136.628906 1712633698.5077
MEM 136.628906 1712633698.6080
MEM 136.628906 1712633698.7085
MEM 136.628906 1712633698.8089
MEM 136.628906 1712633698.9091
MEM 136.628906 1712633699.0097
MEM 136.628906 1712633699.1101
MEM 136.628906 1712633699.2104
MEM 136.628906 1712633699.3108
MEM 136.628906 1712633699.4111
MEM 136.628906 1712633699.5114
MEM 136.628906 1712633699.6117
MEM 136.628906 1712633699.7120
MEM 136.628906 1712633699.8123
MEM 136.628906 1712633699.9129
MEM 136.628906 1712633700.0134
MEM 136.628906 1712633700.1141
MEM 136.628906 1712633700.2144
MEM 136.628906 1712633700.3148
MEM 136.628906 1712633700.4151
MEM 136.628906 1712633700.5154
MEM 136.628906 1712633700.6158
MEM 136.628906 1712633700.7160
MEM 136.628906 1712633700.8163
MEM 136.628906 1712633700.9165
MEM 136.628906 1712633701.0168
MEM 136.628906 1712633701.1173
MEM 136.628906 1712633701.2178
MEM 136.628906 1712633701.3183
MEM 136.628906 1712633701.4189
MEM 136.628906 1712633701.5191
MEM 136.628906 1712633701.6197
MEM 136.628906 1712633701.7199
MEM 136.628906 1712633701.8206
MEM 136.628906 1712633701.9207
MEM 136.628906 1712633702.0208
MEM 136.628906 1712633702.1212
MEM 136.628906 1712633702.2216
MEM 136.628906 1712633702.3218
MEM 136.628906 1712633702.4222
MEM 136.628906 1712633702.5227
MEM 136.628906 1712633702.6228
MEM 136.628906 1712633702.7231
MEM 136.628906 1712633702.8235
MEM 136.628906 1712633702.9240
MEM 136.628906 1712633703.0241
MEM 136.628906 1712633703.1245
MEM 136.628906 1712633703.2250
MEM 136.628906 1712633703.3255
MEM 136.628906 1712633703.4261
MEM 136.628906 1712633703.5266
MEM 136.628906 1712633703.6268
MEM 136.628906 1712633703.7271
MEM 136.628906 1712633703.8277
MEM 136.628906 1712633703.9283
MEM 136.628906 1712633704.0289
MEM 136.628906 1712633704.1291
MEM 136.628906 1712633704.2296
MEM 136.628906 1712633704.3298
MEM 136.628906 1712633704.4302
MEM 136.628906 1712633704.5304
MEM 136.628906 1712633704.6310
MEM 136.628906 1712633704.7312
MEM 136.628906 1712633704.8317
MEM 136.628906 1712633704.9321
MEM 136.628906 1712633705.0324
MEM 136.628906 1712633705.1326
MEM 136.628906 1712633705.2331
MEM 136.628906 1712633705.3335
MEM 136.628906 1712633705.4340
MEM 136.628906 1712633705.5346
MEM 136.628906 1712633705.6347
MEM 136.628906 1712633705.7350
MEM 136.628906 1712633705.8356
MEM 136.628906 1712633705.9361
MEM 136.628906 1712633706.0364
MEM 136.628906 1712633706.1366
MEM 136.628906 1712633706.2371
MEM 136.628906 1712633706.3373
MEM 136.628906 1712633706.4376
MEM 136.628906 1712633706.5377
MEM 136.628906 1712633706.6384
MEM 136.628906 1712633706.7389
MEM 136.628906 1712633706.8392
MEM 136.628906 1712633706.9394
MEM 136.628906 1712633707.0399
MEM 136.628906 1712633707.1404
MEM 136.628906 1712633707.2406
MEM 136.628906 1712633707.3411
MEM 136.628906 1712633707.4412
MEM 136.628906 1712633707.5414
MEM 136.628906 1712633707.6416
MEM 136.628906 1712633707.7421
MEM 136.628906 1712633707.8424
MEM 136.628906 1712633707.9427
MEM 136.628906 1712633708.0433
MEM 136.628906 1712633708.1435
MEM 136.628906 1712633708.2440
MEM 136.628906 1712633708.3444
MEM 136.628906 1712633708.4448
MEM 136.628906 1712633708.5452
MEM 136.628906 1712633708.6458
MEM 136.628906 1712633708.7463
MEM 136.628906 1712633708.8466
MEM 136.628906 1712633708.9468
MEM 136.628906 1712633709.0473
MEM 136.628906 1712633709.1477
MEM 136.628906 1712633709.2481
MEM 136.691406 1712633709.3486
MEM 136.691406 1712633709.4489
MEM 136.691406 1712633709.5491
MEM 136.691406 1712633709.6497
MEM 136.691406 1712633709.7502
MEM 136.691406 1712633709.8507
MEM 136.691406 1712633709.9512
MEM 136.691406 1712633710.0518
MEM 136.691406 1712633710.1521
MEM 136.691406 1712633710.2527
MEM 136.691406 1712633710.3529
MEM 136.691406 1712633710.4533
MEM 136.691406 1712633710.5539
MEM 136.691406 1712633710.6540
MEM 136.691406 1712633710.7546
MEM 136.691406 1712633710.8549
MEM 136.691406 1712633710.9555
MEM 136.691406 1712633711.0559
MEM 136.691406 1712633711.1564
MEM 136.691406 1712633711.2571
MEM 136.691406 1712633711.3572
MEM 136.691406 1712633711.4577
MEM 136.691406 1712633711.5582
MEM 136.691406 1712633711.6585
MEM 136.691406 1712633711.7586
MEM 136.691406 1712633711.8592
MEM 136.691406 1712633711.9598
MEM 136.691406 1712633712.0603
MEM 136.691406 1712633712.1606
MEM 136.691406 1712633712.2610
MEM 136.691406 1712633712.3614
MEM 136.691406 1712633712.4616
MEM 136.691406 1712633712.5618
MEM 136.691406 1712633712.6623
MEM 136.691406 1712633712.7626
MEM 136.691406 1712633712.8629
MEM 136.691406 1712633712.9631
MEM 136.691406 1712633713.0633
MEM 136.691406 1712633713.1635
MEM 136.691406 1712633713.2641
MEM 136.691406 1712633713.3646
MEM 136.691406 1712633713.4650
MEM 136.691406 1712633713.5653
MEM 136.691406 1712633713.6659
MEM 136.691406 1712633713.7663
MEM 136.691406 1712633713.8669
MEM 136.691406 1712633713.9672
MEM 136.691406 1712633714.0675
MEM 136.691406 1712633714.1677
MEM 136.691406 1712633714.2679
MEM 136.691406 1712633714.3684
MEM 136.691406 1712633714.4686
MEM 136.691406 1712633714.5692
MEM 136.691406 1712633714.6697
MEM 136.691406 1712633714.7702
MEM 136.691406 1712633714.8706
MEM 136.691406 1712633714.9709
MEM 136.691406 1712633715.0713
MEM 136.691406 1712633715.1717
MEM 136.691406 1712633715.2721
MEM 136.691406 1712633715.3725
MEM 136.691406 1712633715.4726
MEM 136.691406 1712633715.5731
MEM 136.691406 1712633715.6736
MEM 136.691406 1712633715.7740
MEM 136.691406 1712633715.8743
MEM 136.691406 1712633715.9745
MEM 136.691406 1712633716.0749
MEM 136.691406 1712633716.1751
MEM 136.691406 1712633716.2754
MEM 136.691406 1712633716.3759
MEM 136.691406 1712633716.4762
MEM 136.691406 1712633716.5764
MEM 136.691406 1712633716.6765
MEM 136.691406 1712633716.7770
MEM 136.691406 1712633716.8772
MEM 136.691406 1712633716.9777
MEM 136.691406 1712633717.0780
MEM 136.691406 1712633717.1786
MEM 136.691406 1712633717.2787
MEM 136.691406 1712633717.3791
MEM 136.691406 1712633717.4797
MEM 136.691406 1712633717.5801
MEM 136.691406 1712633717.6806
MEM 136.691406 1712633717.7808
MEM 136.691406 1712633717.8813
MEM 136.691406 1712633717.9819
MEM 136.691406 1712633718.0823
MEM 136.691406 1712633718.1824
MEM 136.691406 1712633718.2831
MEM 136.691406 1712633718.3835
MEM 136.691406 1712633718.4838
MEM 136.691406 1712633718.5844
MEM 136.691406 1712633718.6846
MEM 136.691406 1712633718.7849
MEM 136.691406 1712633718.8853
MEM 136.691406 1712633718.9856
MEM 136.691406 1712633719.0860
MEM 136.691406 1712633719.1864
MEM 136.691406 1712633719.2868
MEM 136.691406 1712633719.3870
MEM 136.691406 1712633719.4877
MEM 136.691406 1712633719.5881
MEM 136.691406 1712633719.6884
MEM 136.691406 1712633719.7889
MEM 136.691406 1712633719.8894
MEM 136.691406 1712633719.9897
MEM 136.691406 1712633720.0903
MEM 136.691406 1712633720.1904
MEM 136.691406 1712633720.2909
MEM 136.691406 1712633720.3915
MEM 136.691406 1712633720.4916
MEM 136.691406 1712633720.5918
MEM 136.691406 1712633720.6921
MEM 136.691406 1712633720.7925
MEM 136.691406 1712633720.8930
MEM 136.691406 1712633720.9934
MEM 136.691406 1712633721.0937
MEM 136.691406 1712633721.1941
MEM 136.691406 1712633721.2947
MEM 136.691406 1712633721.3952
MEM 136.691406 1712633721.4955
MEM 136.691406 1712633721.5960
MEM 136.691406 1712633721.6963
MEM 136.691406 1712633721.7968
MEM 136.691406 1712633721.8972
MEM 136.691406 1712633721.9975
MEM 136.691406 1712633722.0981
MEM 136.691406 1712633722.1985
MEM 136.691406 1712633722.2990
MEM 136.691406 1712633722.3992
MEM 136.691406 1712633722.4995
MEM 136.691406 1712633722.5996
MEM 136.691406 1712633722.6998
MEM 136.691406 1712633722.8000
MEM 136.691406 1712633722.9002
MEM 136.691406 1712633723.0006
MEM 136.691406 1712633723.1011
MEM 136.691406 1712633723.2013
MEM 136.691406 1712633723.3019
MEM 136.691406 1712633723.4022
MEM 136.691406 1712633723.5023
MEM 136.691406 1712633723.6027
MEM 136.691406 1712633723.7032
MEM 136.691406 1712633723.8034
MEM 136.691406 1712633723.9036
MEM 136.691406 1712633724.0039
MEM 136.691406 1712633724.1042
MEM 136.691406 1712633724.2046
MEM 136.691406 1712633724.3051
MEM 136.691406 1712633724.4053
MEM 136.691406 1712633724.5057
MEM 136.691406 1712633724.6063
MEM 136.691406 1712633724.7068
MEM 136.691406 1712633724.8070
MEM 136.691406 1712633724.9073
MEM 136.691406 1712633725.0077
MEM 136.691406 1712633725.1082
MEM 136.691406 1712633725.2088
MEM 136.691406 1712633725.3090
MEM 136.691406 1712633725.4096
MEM 136.691406 1712633725.5100
MEM 136.691406 1712633725.6105
MEM 136.691406 1712633725.7110
MEM 136.691406 1712633725.8113
MEM 136.691406 1712633725.9116
MEM 136.691406 1712633726.0117
MEM 136.691406 1712633726.1123
MEM 136.691406 1712633726.2128
MEM 136.691406 1712633726.3133
MEM 136.691406 1712633726.4137
MEM 136.691406 1712633726.5142
MEM 136.691406 1712633726.6148
MEM 136.691406 1712633726.7152
MEM 136.691406 1712633726.8158
MEM 136.691406 1712633726.9161
MEM 136.691406 1712633727.0165
MEM 136.691406 1712633727.1168
MEM 136.691406 1712633727.2172
MEM 136.691406 1712633727.3176
MEM 136.691406 1712633727.4182
MEM 136.691406 1712633727.5185
MEM 136.691406 1712633727.6189
MEM 136.691406 1712633727.7195
MEM 136.691406 1712633727.8198
MEM 136.691406 1712633727.9200
MEM 136.691406 1712633728.0203
MEM 136.691406 1712633728.1209
MEM 136.691406 1712633728.2212
MEM 136.691406 1712633728.3214
MEM 136.691406 1712633728.4219
MEM 136.691406 1712633728.5225
MEM 136.691406 1712633728.6227
MEM 136.691406 1712633728.7229
MEM 136.691406 1712633728.8231
MEM 136.691406 1712633728.9234
MEM 136.691406 1712633729.0238
MEM 136.691406 1712633729.1241
MEM 136.691406 1712633729.2244
MEM 136.691406 1712633729.3247
MEM 136.691406 1712633729.4251
MEM 136.691406 1712633729.5254
MEM 136.691406 1712633729.6257
MEM 136.691406 1712633729.7259
MEM 136.691406 1712633729.8264
MEM 136.691406 1712633729.9269
MEM 136.691406 1712633730.0270
MEM 136.691406 1712633730.1273
MEM 136.691406 1712633730.2276
MEM 136.691406 1712633730.3279
MEM 136.691406 1712633730.4284
MEM 136.691406 1712633730.5288
MEM 136.691406 1712633730.6291
MEM 136.691406 1712633730.7294
MEM 136.691406 1712633730.8298
MEM 136.691406 1712633730.9302
MEM 136.691406 1712633731.0306
MEM 136.691406 1712633731.1310
